participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,meta,startTime,endTime,responseMin,responseMax,configHash
"5aad4225811b2000016f6ed1","Platelet_further_simple","2","Platelet_further_simple_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your platelet count test result?","Go to a hospital immediately","","18434","18434","{
  ""taskId"": ""Platelet_further_simple"",
  ""trackTime"": true
}","2026-04-21T16:40:30.013Z","2026-04-21T16:40:48.447Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","Platelet_further_simple","2","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":43,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"5aad4225811b2000016f6ed1","ALT_slightly_simple","3","ALT_slightly_simple_alarming","prolific full","completed","","","","100.00","","How alarming does this alanine aminotransferase (ALT) result feel to you?","3","","13146","13146","{
  ""taskId"": ""ALT_slightly_simple"",
  ""trackTime"": true
}","2026-04-21T16:40:48.522Z","2026-04-21T16:41:01.668Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","ALT_slightly_simple","3","ALT_slightly_simple_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this alanine aminotransferase (ALT) result?","4","","13146","13146","{
  ""taskId"": ""ALT_slightly_simple"",
  ""trackTime"": true
}","2026-04-21T16:40:48.522Z","2026-04-21T16:41:01.668Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","ALT_slightly_simple","3","ALT_slightly_simple_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your ALT test result?","Ask to see your doctor at the first available appointment","","13146","13146","{
  ""taskId"": ""ALT_slightly_simple"",
  ""trackTime"": true
}","2026-04-21T16:40:48.522Z","2026-04-21T16:41:01.668Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","ALT_slightly_simple","3","windowEvents","prolific full","","","","","","","","{""focus"":5,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":34,""mousedown"":6,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"5aad4225811b2000016f6ed1","ALT_further_simple","4","ALT_further_simple_alarming","prolific full","completed","","","","100.00","","How alarming does this alanine aminotransferase (ALT) result feel to you?","6","","8632","8632","{
  ""taskId"": ""ALT_further_simple"",
  ""trackTime"": true
}","2026-04-21T16:41:01.739Z","2026-04-21T16:41:10.371Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","ALT_further_simple","4","ALT_further_simple_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this alanine aminotransferase (ALT) result?","6","","8632","8632","{
  ""taskId"": ""ALT_further_simple"",
  ""trackTime"": true
}","2026-04-21T16:41:01.739Z","2026-04-21T16:41:10.371Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","ALT_further_simple","4","ALT_further_simple_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your ALT test result?","Go to a hospital immediately","","8632","8632","{
  ""taskId"": ""ALT_further_simple"",
  ""trackTime"": true
}","2026-04-21T16:41:01.739Z","2026-04-21T16:41:10.371Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","ALT_further_simple","4","windowEvents","prolific full","","","","","","","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":30,""mousedown"":5,""mouseup"":6,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"5aad4225811b2000016f6ed1","Creatinine_slightly_simple","5","Creatinine_slightly_simple_alarming","prolific full","completed","","","","100.00","","How alarming does this serum creatinine result feel to you?","4","","8934","8934","{
  ""taskId"": ""Creatinine_slightly_simple"",
  ""trackTime"": true
}","2026-04-21T16:41:10.443Z","2026-04-21T16:41:19.377Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","Creatinine_slightly_simple","5","Creatinine_slightly_simple_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this serum creatinine result?","4","","8934","8934","{
  ""taskId"": ""Creatinine_slightly_simple"",
  ""trackTime"": true
}","2026-04-21T16:41:10.443Z","2026-04-21T16:41:19.377Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","Creatinine_slightly_simple","5","Creatinine_slightly_simple_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your serum creatinine test result?","Ask to see your doctor at the first available appointment","","8934","8934","{
  ""taskId"": ""Creatinine_slightly_simple"",
  ""trackTime"": true
}","2026-04-21T16:41:10.443Z","2026-04-21T16:41:19.377Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","Creatinine_slightly_simple","5","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":28,""mousedown"":6,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"5aad4225811b2000016f6ed1","Creatinine_further_simple","6","Creatinine_further_simple_alarming","prolific full","completed","","","","100.00","","How alarming does this serum creatinine result feel to you?","5","","9237","9237","{
  ""taskId"": ""Creatinine_further_simple"",
  ""trackTime"": true
}","2026-04-21T16:41:19.449Z","2026-04-21T16:41:28.686Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","Creatinine_further_simple","6","Creatinine_further_simple_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this serum creatinine result?","5","","9237","9237","{
  ""taskId"": ""Creatinine_further_simple"",
  ""trackTime"": true
}","2026-04-21T16:41:19.449Z","2026-04-21T16:41:28.686Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","Creatinine_further_simple","6","Creatinine_further_simple_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your serum creatinine test result?","Go to a hospital or your doctor’s office tomorrow","","9237","9237","{
  ""taskId"": ""Creatinine_further_simple"",
  ""trackTime"": true
}","2026-04-21T16:41:19.449Z","2026-04-21T16:41:28.686Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","Creatinine_further_simple","6","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":32,""mousedown"":7,""mouseup"":8,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"5aad4225811b2000016f6ed1","final-questions","7","q1","prolific full","completed","","","","100.00","","In your opinion, how well did these images describe the test results?","4","","17243","17243","{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}","2026-04-21T16:41:28.755Z","2026-04-21T16:41:45.998Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","final-questions","7","q2","prolific full","completed","","","","100.00","","How helpful were these images in helping you to understand the test results?","4","","17243","17243","{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}","2026-04-21T16:41:28.755Z","2026-04-21T16:41:45.998Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","final-questions","7","q3","prolific full","completed","","","","100.00","","If you were receiving laboratory test results in real life, would you like to see the test results presented using this type of image?","5","","17243","17243","{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}","2026-04-21T16:41:28.755Z","2026-04-21T16:41:45.998Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","final-questions","7","q4","prolific full","completed","","","","100.00","","How much would you trust what these images are telling you about your health?","4","","17243","17243","{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}","2026-04-21T16:41:28.755Z","2026-04-21T16:41:45.998Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","final-questions","7","windowEvents","prolific full","","","","","","","","{""focus"":6,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":32,""mousedown"":8,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"5aad4225811b2000016f6ed1","demographic-questions","8","q1-age","prolific full","completed","","","","100.00","","Please enter your age:","37","","70495","21578","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:41:46.067Z","2026-04-21T16:42:56.562Z","0","100","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","demographic-questions","8","q2-age","prolific full","completed","","","","100.00","","Please select your gender:","Male","","70495","21578","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:41:46.067Z","2026-04-21T16:42:56.562Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","demographic-questions","8","q3-ethnicity","prolific full","completed","","","","100.00","","Please select your ethnicity:","Not Hispanic or Latino","","70495","21578","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:41:46.067Z","2026-04-21T16:42:56.562Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","demographic-questions","8","q4-race","prolific full","completed","","","","100.00","","Please select your race(s):","[""White""]","","70495","21578","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:41:46.067Z","2026-04-21T16:42:56.562Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","demographic-questions","8","q5-educationlevel","prolific full","completed","","","","100.00","","Please select your highest completed level of education:","Bachelor's degree","","70495","21578","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:41:46.067Z","2026-04-21T16:42:56.562Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","demographic-questions","8","windowEvents","prolific full","","","","","","","","{""focus"":6,""input"":3,""keydown"":4,""keyup"":5,""mousemove"":49,""mousedown"":8,""mouseup"":9,""resize"":0,""scroll"":2,""visibility"":2}","","","","","","","","",""
"5aad4225811b2000016f6ed1","subjective-numeracy-scale","9","sns1","prolific full","completed","","","","100.00","","How good are you at working with fractions?","3","","33607","33607","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:42:56.670Z","2026-04-21T16:43:30.277Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","subjective-numeracy-scale","9","sns2","prolific full","completed","","","","100.00","","How good are you at working with percentages?","3","","33607","33607","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:42:56.670Z","2026-04-21T16:43:30.277Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","subjective-numeracy-scale","9","sns3","prolific full","completed","","","","100.00","","How good are you at calculating a 15% tip?","3","","33607","33607","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:42:56.670Z","2026-04-21T16:43:30.277Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","subjective-numeracy-scale","9","sns4","prolific full","completed","","","","100.00","","How good are you at figuring out how much a shirt will cost if it is 25% off?","4","","33607","33607","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:42:56.670Z","2026-04-21T16:43:30.277Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","subjective-numeracy-scale","9","sns5","prolific full","completed","","","","100.00","","When reading the newspaper, how helpful do you find tables and graphs that are parts of a story?","4","","33607","33607","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:42:56.670Z","2026-04-21T16:43:30.277Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","subjective-numeracy-scale","9","sns6","prolific full","completed","","","","100.00","","When people tell you the chance of something happening, do you prefer that they use words (""it rarely happens"") or numbers (""there's a 1% chance"")?","4","","33607","33607","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:42:56.670Z","2026-04-21T16:43:30.277Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","subjective-numeracy-scale","9","sns7","prolific full","completed","","","","100.00","","When you hear a weather forecast, do you prefer predictions using percentages (e.g., ""there will be a 20% chance of rain today"") or predictions using only words (e.g., ""there is a small chance of rain today"")?","2","","33607","33607","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:42:56.670Z","2026-04-21T16:43:30.277Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","subjective-numeracy-scale","9","sns8","prolific full","completed","","","","100.00","","How often do you find numerical information to be useful?","4","","33607","33607","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:42:56.670Z","2026-04-21T16:43:30.277Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"5aad4225811b2000016f6ed1","subjective-numeracy-scale","9","windowEvents","prolific full","","","","","","","","{""focus"":9,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":54,""mousedown"":10,""mouseup"":10,""resize"":0,""scroll"":57,""visibility"":0}","","","","","","","","",""
"5aad4225811b2000016f6ed1","chews-screening-question","10","csq","prolific full","completed","","","","100.00","","How confident are you filling out forms by yourself?","4","","3431","3431","","2026-04-21T16:43:30.362Z","2026-04-21T16:43:33.793Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
